image,brand,body_style
"88,000+_Images_of_Cars_15745.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_45172.jpg",MAZDA,suv
"88,000+_Images_of_Cars_13334.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_55361.jpg",NISSAN,sports_car
test_01998.jpg,FORD,suv
"88,000+_Images_of_Cars_72912.jpg",KIA,sedan
"88,000+_Images_of_Cars_35481.jpg",LEXUS,suv
"88,000+_Images_of_Cars_53704.jpg",KIA,sports_car
"88,000+_Images_of_Cars_7632.jpg",HONDA,family_car
"88,000+_Images_of_Cars_81642.jpg",CITROEN,sports_car
test_07325.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_1243.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_41300.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_85424.jpg",HONDA,family_car
test_03143.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_5025.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_37296.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_36188.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_58651.jpg",FORD,sports_car
"88,000+_Images_of_Cars_78581.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_3454.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_40778.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_3332.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_21392.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_5743.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_59229.jpg",MAZDA,sports_car
train_06810.jpg,CHEVROLET,family_car
"88,000+_Images_of_Cars_36836.jpg",CITROEN,family_car
test_07443.jpg,RENAULT,family_car
train_03968.jpg,HONDA,sports_car
"88,000+_Images_of_Cars_86893.jpg",OPEL,family_car
train_03983.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_73359.jpg",FORD,suv
"88,000+_Images_of_Cars_34012.jpg",KIA,suv
train_04034.jpg,FORD,family_car
"88,000+_Images_of_Cars_30274.jpg",VOLVO,sports_car
train_00252.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_60443.jpg",FORD,suv
"88,000+_Images_of_Cars_40793.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_17813.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_70650.jpg",ALFAROMEO,sports_car
train_06623.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_2979.jpg",VOLVO,suv
"88,000+_Images_of_Cars_36163.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_19180.jpg",KIA,suv
"88,000+_Images_of_Cars_56697.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_30512.jpg",FORD,sports_car
train_00534.jpg,KIA,sports_car
"88,000+_Images_of_Cars_69467.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_46484.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_71228.jpg",KIA,suv
"88,000+_Images_of_Cars_77881.jpg",NISSAN,suv
"88,000+_Images_of_Cars_66754.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_34774.jpg",NISSAN,suv
train_04752.jpg,FIAT,family_car
"88,000+_Images_of_Cars_53937.jpg",FORD,sports_car
"88,000+_Images_of_Cars_32305.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_64143.jpg",KIA,sports_car
"88,000+_Images_of_Cars_72735.jpg",VOLVO,suv
"88,000+_Images_of_Cars_15976.jpg",ALFAROMEO,sports_car
test_01973.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_62526.jpg",OPEL,hatchback
train_02337.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_782.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_54094.jpg",FORD,suv
train_05458.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_36177.jpg",KIA,family_car
"88,000+_Images_of_Cars_39244.jpg",VOLVO,suv
"88,000+_Images_of_Cars_60331.jpg",KIA,family_car
"88,000+_Images_of_Cars_76553.jpg",KIA,family_car
"88,000+_Images_of_Cars_28349.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_69473.jpg",FORD,suv
"88,000+_Images_of_Cars_41499.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_30260.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_26402.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_29731.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_5964.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_40787.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_70644.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_50594.jpg",KIA,family_car
train_03997.jpg,FORD,suv
"88,000+_Images_of_Cars_22664.jpg",FORD,sports_car
"88,000+_Images_of_Cars_32477.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_33769.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_52383.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_9186.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_72053.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_28407.jpg",KIA,family_car
"88,000+_Images_of_Cars_10198.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_77103.jpg",MAZDA,sedan
"88,000+_Images_of_Cars_29719.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_78230.jpg",LEXUS,suv
"88,000+_Images_of_Cars_11286.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_35330.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_33999.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_64619.jpg",NISSAN,sedan
"88,000+_Images_of_Cars_63176.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_13491.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_62268.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_12957.jpg",PEUGEOT,sports_car
test_06952.jpg,FORD,sports_car
"88,000+_Images_of_Cars_23552.jpg",NISSAN,hatchback
"88,000+_Images_of_Cars_34748.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_63610.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_34990.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_35456.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_42806.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_15786.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_2945.jpg",CHEVROLET,sports_car
test_04823.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_56873.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_31630.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_49953.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_77665.jpg",KIA,sedan
"88,000+_Images_of_Cars_3483.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_60319.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_61007.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_27052.jpg",VOLVO,suv
"88,000+_Images_of_Cars_38172.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_66768.jpg",LEXUS,sports_car
train_07267.jpg,FIAT,family_car
"88,000+_Images_of_Cars_39278.jpg",KIA,sports_car
"88,000+_Images_of_Cars_56867.jpg",OPEL,hatchback
"88,000+_Images_of_Cars_2951.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_58692.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_49947.jpg",NISSAN,suv
"88,000+_Images_of_Cars_31624.jpg",FORD,sports_car
"88,000+_Images_of_Cars_26358.jpg",HONDA,suv
"88,000+_Images_of_Cars_28375.jpg",KIA,family_car
"88,000+_Images_of_Cars_68989.jpg",NISSAN,sports_car
test_03180.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_37255.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_7829.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_75066.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_34984.jpg",FORD,sports_car
"88,000+_Images_of_Cars_63604.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_15792.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_42812.jpg",FORD,suv
"88,000+_Images_of_Cars_73371.jpg",VOLVO,suv
"88,000+_Images_of_Cars_25137.jpg",CITROEN,family_car
test_07480.jpg,RENAULT,sports_car
"88,000+_Images_of_Cars_54916.jpg",NISSAN,suv
test_06946.jpg,VOLVO,family_car
"88,000+_Images_of_Cars_23546.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_85381.jpg",HONDA,family_car
"88,000+_Images_of_Cars_83928.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_69329.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_76209.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_27720.jpg",FORD,suv
"88,000+_Images_of_Cars_61775.jpg",PEUGEOT,sports_car
train_01164.jpg,PEUGEOT,sports_car
"88,000+_Images_of_Cars_21351.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_67304.jpg",PEUGEOT,suv
"88,000+_Images_of_Cars_68037.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_10013.jpg",FORD,sports_car
test_04016.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_2170.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_82571.jpg",HONDA,family_car
"88,000+_Images_of_Cars_76396.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_46255.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_49166.jpg",HYUNDAI,suv
test_03779.jpg,HONDA,family_car
"88,000+_Images_of_Cars_61832.jpg",KIA,sports_car
"88,000+_Images_of_Cars_50437.jpg",FORD,suv
"88,000+_Images_of_Cars_40624.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_38947.jpg",KIA,sedan
"88,000+_Images_of_Cars_77088.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_29692.jpg",FORD,sports_car
"88,000+_Images_of_Cars_74581.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_54651.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_147.jpg",SKODA,sports_car
"88,000+_Images_of_Cars_45984.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_80366.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_33812.jpg",CITROEN,sports_car
train_03834.jpg,HYUNDAI,suv
"88,000+_Images_of_Cars_64792.jpg",HONDA,suv
test_00270.jpg,HYUNDAI,suv
"88,000+_Images_of_Cars_6316.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_52220.jpg",CHEVROLET,suv
train_04183.jpg,NISSAN,suv
"88,000+_Images_of_Cars_9025.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_42033.jpg",VOLVO,suv
"88,000+_Images_of_Cars_53880.jpg",MAZDA,sports_car
test_07279.jpg,FORD,family_car
"88,000+_Images_of_Cars_72696.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_73588.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_80400.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_83109.jpg",NISSAN,suv
"88,000+_Images_of_Cars_70081.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_84666.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_31963.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_77936.jpg",LEXUS,suv
"88,000+_Images_of_Cars_2616.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_10775.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_47639.jpg",SKODA,hatchback
"88,000+_Images_of_Cars_70095.jpg",CITROEN,sedan
test_02315.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_49614.jpg",VOLVO,suv
train_01951.jpg,KIA,suv
"88,000+_Images_of_Cars_56734.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_68802.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_61198.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_59407.jpg",HONDA,family_car
"88,000+_Images_of_Cars_13268.jpg",HYUNDAI,sedan
test_00502.jpg,FIAT,suv
"88,000+_Images_of_Cars_25902.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_63957.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_15619.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_42999.jpg",VOLVO,suv
"88,000+_Images_of_Cars_88048.jpg",KIA,family_car
"88,000+_Images_of_Cars_8449.jpg",KIA,family_car
train_02280.jpg,MAZDA,suv
"88,000+_Images_of_Cars_635.jpg",CITROEN,sports_car
train_04829.jpg,FORD,suv
"88,000+_Images_of_Cars_153.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_54645.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_75853.jpg",HONDA,family_car
"88,000+_Images_of_Cars_33806.jpg",HONDA,family_car
train_05289.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_14261.jpg",KIA,sports_car
"88,000+_Images_of_Cars_65498.jpg",FORD,suv
"88,000+_Images_of_Cars_56052.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_46241.jpg",FORD,suv
"88,000+_Images_of_Cars_27873.jpg",LEXUS,suv
train_06780.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_61826.jpg",SKODA,sports_car
"88,000+_Images_of_Cars_4515.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_11319.jpg",FORD,sports_car
"88,000+_Images_of_Cars_38953.jpg",CHEVROLET,family_car
"88,000+_Images_of_Cars_12638.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_25094.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_7034.jpg",KIA,family_car
"88,000+_Images_of_Cars_15157.jpg",HYUNDAI,hatchback
"88,000+_Images_of_Cars_13526.jpg",FORD,sports_car
"88,000+_Images_of_Cars_22923.jpg",NISSAN,sedan
"88,000+_Images_of_Cars_64976.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_79099.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_51715.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_46269.jpg",FORD,suv
"88,000+_Images_of_Cars_37490.jpg",KIA,suv
"88,000+_Images_of_Cars_47177.jpg",KIA,sedan
"88,000+_Images_of_Cars_40618.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_17998.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_57364.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_78387.jpg",NISSAN,suv
"88,000+_Images_of_Cars_11331.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_31787.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_58731.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_66807.jpg",KIA,sedan
"88,000+_Images_of_Cars_48522.jpg",KIA,family_car
"88,000+_Images_of_Cars_21594.jpg",NISSAN,sports_car
train_01979.jpg,KIA,family_car
"88,000+_Images_of_Cars_41260.jpg",NISSAN,family_car
"88,000+_Images_of_Cars_44318.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_34827.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_43477.jpg",FORD,suv
"88,000+_Images_of_Cars_33184.jpg",HONDA,family_car
"88,000+_Images_of_Cars_88074.jpg",PEUGEOT,family_car
test_01620.jpg,CHEVROLET,sports_car
train_04815.jpg,HYUNDAI,sports_car
"88,000+_Images_of_Cars_72866.jpg",FORD,suv
"88,000+_Images_of_Cars_66813.jpg",KIA,family_car
"88,000+_Images_of_Cars_20846.jpg",KIA,family_car
"88,000+_Images_of_Cars_3520.jpg",CHEVROLET,sports_car
test_02329.jpg,RENAULT,family_car
"88,000+_Images_of_Cars_47605.jpg",HYUNDAI,suv
test_04980.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_85550.jpg",KIA,family_car
"88,000+_Images_of_Cars_41512.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_36942.jpg",KIA,suv
"88,000+_Images_of_Cars_27697.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_29862.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_85236.jpg",HONDA,family_car
"88,000+_Images_of_Cars_37484.jpg",CITROEN,family_car
"88,000+_Images_of_Cars_4529.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_47163.jpg",LEXUS,suv
"88,000+_Images_of_Cars_57370.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_54679.jpg",VOLVO,suv
"88,000+_Images_of_Cars_43305.jpg",KIA,sports_car
"88,000+_Images_of_Cars_45774.jpg",VOLVO,sports_car
test_00258.jpg,HONDA,family_car
test_07537.jpg,FORD,family_car
"88,000+_Images_of_Cars_1451.jpg",FORD,sports_car
"88,000+_Images_of_Cars_64962.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_22937.jpg",VOLVO,sedan
train_04140.jpg,FORD,suv
"88,000+_Images_of_Cars_34166.jpg",MAZDA,sedan
"88,000+_Images_of_Cars_72133.jpg",RENAULT,suv
"88,000+_Images_of_Cars_64989.jpg",HYUNDAI,sedan
"88,000+_Images_of_Cars_33609.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_62320.jpg",FORD,family_car
"88,000+_Images_of_Cars_32517.jpg",FORD,family_car
"88,000+_Images_of_Cars_184.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_45947.jpg",FORD,sedan
"88,000+_Images_of_Cars_75884.jpg",CHEVROLET,suv
train_06757.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_70724.jpg",KIA,family_car
"88,000+_Images_of_Cars_60537.jpg",NISSAN,suv
"88,000+_Images_of_Cars_78378.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_26562.jpg",VOLVO,sports_car
"88,000+_Images_of_Cars_38984.jpg",KIA,suv
test_03962.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_17967.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_5804.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_51932.jpg",FIAT,family_car
"88,000+_Images_of_Cars_79066.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_61629.jpg",KIA,family_car
train_00326.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_76355.jpg",FORD,suv
"88,000+_Images_of_Cars_83874.jpg",HONDA,family_car
"88,000+_Images_of_Cars_29889.jpg",KIA,suv
"88,000+_Images_of_Cars_37309.jpg",LEXUS,suv
"88,000+_Images_of_Cars_58916.jpg",NISSAN,suv
"88,000+_Images_of_Cars_47836.jpg",NISSAN,hatchback
train_00440.jpg,FORD,sports_car
"88,000+_Images_of_Cars_76433.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_28229.jpg",FORD,sports_car
train_06031.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_70042.jpg",KIA,suv
"88,000+_Images_of_Cars_64037.jpg",KIA,family_car
"88,000+_Images_of_Cars_81905.jpg",MAZDA,sports_car
train_02257.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_43488.jpg",FIAT,sports_car
test_01813.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_52585.jpg",NISSAN,suv
train_04626.jpg,CHEVROLET,family_car
"88,000+_Images_of_Cars_34600.jpg",NISSAN,suv
"88,000+_Images_of_Cars_74230.jpg",FORD,family_car
train_02243.jpg,NISSAN,suv
"88,000+_Images_of_Cars_72899.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_25719.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_53857.jpg",RENAULT,sports_car
"88,000+_Images_of_Cars_15802.jpg",HYUNDAI,sports_car
train_01992.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_20661.jpg",FIAT,sports_car
train_08008.jpg,OPEL,sports_car
"88,000+_Images_of_Cars_79714.jpg",FORD,sports_car
"88,000+_Images_of_Cars_47822.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_30472.jpg",KIA,family_car
"88,000+_Images_of_Cars_60245.jpg",FORD,sports_car
"88,000+_Images_of_Cars_40195.jpg",ALFAROMEO,sports_car
"88,000+_Images_of_Cars_77739.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_68619.jpg",HONDA,sports_car
"88,000+_Images_of_Cars_50386.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_70730.jpg",FORD,suv
"88,000+_Images_of_Cars_36765.jpg",FORD,suv
train_06743.jpg,VOLVO,sports_car
"88,000+_Images_of_Cars_26576.jpg",SKODA,hatchback
"88,000+_Images_of_Cars_60523.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_76341.jpg",HONDA,hatchback
train_00332.jpg,ALFAROMEO,sports_car
"88,000+_Images_of_Cars_83860.jpg",KIA,suv
"88,000+_Images_of_Cars_46282.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_38748.jpg",FORD,sports_car
"88,000+_Images_of_Cars_75648.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_55598.jpg",NISSAN,suv
"88,000+_Images_of_Cars_62334.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_74556.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_45953.jpg",FORD,sports_car
"88,000+_Images_of_Cars_190.jpg",CHEVROLET,sports_car
"88,000+_Images_of_Cars_22710.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_44495.jpg",KIA,sports_car
"88,000+_Images_of_Cars_48287.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_58094.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_5838.jpg",KIA,sports_car
train_01004.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_27640.jpg",HONDA,family_car
"88,000+_Images_of_Cars_19976.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_61615.jpg",FORD,suv
test_03786.jpg,HYUNDAI,sports_car
"88,000+_Images_of_Cars_17783.jpg",HYUNDAI,family_car
"88,000+_Images_of_Cars_71406.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_83848.jpg",FORD,suv
train_07475.jpg,FORD,suv
"88,000+_Images_of_Cars_54876.jpg",KIA,family_car
test_06826.jpg,FORD,suv
"88,000+_Images_of_Cars_65473.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_1486.jpg",HYUNDAI,sports_car
"88,000+_Images_of_Cars_24349.jpg",KIA,sedan
train_03613.jpg,VOLVO,sedan
"88,000+_Images_of_Cars_80399.jpg",HONDA,sedan
"88,000+_Images_of_Cars_73211.jpg",CHEVROLET,sports_car
train_05262.jpg,CHEVROLET,family_car
test_01191.jpg,FORD,suv
"88,000+_Images_of_Cars_25731.jpg",HONDA,suv
"88,000+_Images_of_Cars_9964.jpg",CHEVROLET,sports_car
test_07286.jpg,CHEVROLET,suv
"88,000+_Images_of_Cars_75106.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_65315.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_5186.jpg",MAZDA,sports_car
"88,000+_Images_of_Cars_20649.jpg",NISSAN,suv
"88,000+_Images_of_Cars_85587.jpg",HONDA,family_car
"88,000+_Images_of_Cars_37335.jpg",KIA,family_car
"88,000+_Images_of_Cars_27126.jpg",KIA,suv
"88,000+_Images_of_Cars_61173.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_26238.jpg",KIA,sports_car
"88,000+_Images_of_Cars_56907.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_68631.jpg",HONDA,suv
test_04957.jpg,FIAT,family_car
"88,000+_Images_of_Cars_10952.jpg",FORD,family_car
"88,000+_Images_of_Cars_85593.jpg",HONDA,family_car
train_08034.jpg,HYUNDAI,sedan
train_00468.jpg,FORD,suv
"88,000+_Images_of_Cars_20885.jpg",VOLVO,suv
"88,000+_Images_of_Cars_77705.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_78436.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_60279.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_67516.jpg",LEXUS,sedan
"88,000+_Images_of_Cars_56913.jpg",CITROEN,sports_car
"88,000+_Images_of_Cars_73563.jpg",KIA,family_car
"88,000+_Images_of_Cars_9970.jpg",FORD,suv
train_03161.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_75112.jpg",KIA,sports_car
"88,000+_Images_of_Cars_54862.jpg",HYUNDAI,suv
train_04168.jpg,NISSAN,suv
"88,000+_Images_of_Cars_81093.jpg",KIA,sports_car
"88,000+_Images_of_Cars_25043.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_35250.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_64779.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_48293.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_36759.jpg",FORD,suv
"88,000+_Images_of_Cars_68143.jpg",KIA,suv
train_01010.jpg,NISSAN,sports_car
"88,000+_Images_of_Cars_83684.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_30328.jpg",FIAT,sports_car
"88,000+_Images_of_Cars_36981.jpg",CITROEN,sedan
"88,000+_Images_of_Cars_46731.jpg",HONDA,sedan
"88,000+_Images_of_Cars_50153.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_4065.jpg",FORD,family_car
"88,000+_Images_of_Cars_19235.jpg",FORD,suv
"88,000+_Images_of_Cars_60090.jpg",HYUNDAI,hatchback
test_06365.jpg,HONDA,family_car
"88,000+_Images_of_Cars_35907.jpg",NISSAN,suv
"88,000+_Images_of_Cars_8887.jpg",CHEVROLET,suv
train_04381.jpg,CHEVROLET,suv
train_02928.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_6114.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_14077.jpg",VOLVO,family_car
"88,000+_Images_of_Cars_88538.jpg",FIAT,family_car
"88,000+_Images_of_Cars_44640.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_80164.jpg",NISSAN,suv
"88,000+_Images_of_Cars_345.jpg",FORD,suv
test_06403.jpg,RENAULT,hatchback
"88,000+_Images_of_Cars_65856.jpg",KIA,suv
"88,000+_Images_of_Cars_58269.jpg",CHEVROLET,suv
"88,000+_Images_of_Cars_40426.jpg",CHEVROLET,sports_car
train_07850.jpg,CHEVROLET,sports_car
"88,000+_Images_of_Cars_84302.jpg",PEUGEOT,sports_car
"88,000+_Images_of_Cars_50635.jpg",OPEL,sports_car
"88,000+_Images_of_Cars_16660.jpg",KIA,family_car
"88,000+_Images_of_Cars_39683.jpg",LEXUS,sports_car
"88,000+_Images_of_Cars_66387.jpg",NISSAN,sports_car
"88,000+_Images_of_Cars_46057.jpg",CHEVROLET,sedan
"88,000+_Images_of_Cars_41738.jpg",MAZDA,hatchback
"88,000+_Images_of_Cars_59177.jpg",KIA,sports_car
"88,000+_Images_of_Cars_82773.jpg",KIA,suv
"88,000+_Images_of_Cars_2372.jpg",HYUNDAI,suv
test_04214.jpg,FIAT,sports_car
"88,000+_Images_of_Cars_3078.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_28942.jpg",CHEVROLET,sports_car
train_06582.jpg,HONDA,family_car
"88,000+_Images_of_Cars_85008.jpg",RENAULT,family_car
"88,000+_Images_of_Cars_38589.jpg",HYUNDAI,suv
"88,000+_Images_of_Cars_46043.jpg",NISSAN,suv
"88,000+_Images_of_Cars_76180.jpg",FORD,family_car
"88,000+_Images_of_Cars_59163.jpg",ALFAROMEO,sports_car
