brand,model,body_style,segment,title,path
FORD,FORD Fusion North American,Sedan (four-door),Medium,FORD Fusion North American 20122016,FORD_Fusion_North_American_20122016
FORD,FORD Galaxy,Van,Medium MPV,FORD Galaxy 20002006,FORD_Galaxy_20002006
FORD,FORD Galaxy,Van,Medium MPV,FORD Galaxy 20062016,FORD_Galaxy_20062016
FORD,FORD Galaxy,Van,Large MPV,FORD Galaxy 20162019,FORD_Galaxy_20162019
FORD,FORD Galaxy,Van,Large MPV,FORD Galaxy 2019Present,FORD_Galaxy_2019Present
FORD,FORD Grand CMax,Van,Large MPV,FORD Grand CMax 20112015,FORD_Grand_CMax_20112015
FORD,FORD GT,Coup (two-door),Exotic,FORD GT 20172019,FORD_GT_20172019
FORD,FORD Ka,Hatchback,Mini,FORD Ka 19972008,FORD_Ka_19972008
FORD,FORD Ka,Hatchback,Small,FORD Ka 20082015,FORD_Ka_20082015
FORD,FORD Ka,Hatchback,Small,FORD Ka 20162018,FORD_Ka_20162018
FORD,FORD Ka Active,Hatchback,Small,FORD Ka Active 2018Present,FORD_Ka_Active_2018Present
FORD,FORD Kuga,SUV (Sports Utility Vehicle),Crossover,FORD Kuga 20082012,FORD_Kuga_20082012
FORD,FORD Kuga,SUV (Sports Utility Vehicle),Crossover,FORD Kuga 20122016,FORD_Kuga_20122016
FORD,FORD Kuga,SUV (Sports Utility Vehicle),Small SUV,FORD Kuga 20162019,FORD_Kuga_20162019
FORD,FORD Kuga,SUV (Sports Utility Vehicle),Small SUV,FORD Kuga 2019Present,FORD_Kuga_2019Present
FORD,FORD Mach 1,Coup (two-door),Coupe,FORD Mach 1 2020Present,FORD_Mach_1_2020Present
FORD,FORD Maverick,Truck,Fullsize Pickup,FORD Maverick 2021Present,FORD_Maverick_2021Present
FORD,FORD Mondeo Hatchback,Hatchback,Medium,FORD Mondeo Hatchback 20102014,FORD_Mondeo_Hatchback_20102014
FORD,FORD Mondeo Hatchback,Hatchback,Medium,FORD Mondeo Hatchback 20142018,FORD_Mondeo_Hatchback_20142018
FORD,FORD Mondeo Sedan,Sedan (four-door),Medium,FORD Mondeo Sedan 20152018,FORD_Mondeo_Sedan_20152018
FORD,FORD Mondeo Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,FORD Mondeo Wagon 20072014,FORD_Mondeo_Wagon_20072014
FORD,FORD Mondeo Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,FORD Mondeo Wagon 20152018,FORD_Mondeo_Wagon_20152018
FORD,FORD Mondeo Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,FORD Mondeo Wagon 2019Present,FORD_Mondeo_Wagon_2019Present
FORD,FORD Mustang,Coup (two-door),Coupe,FORD Mustang 20042008,FORD_Mustang_20042008
FORD,FORD Mustang,Coup (two-door),Coupe,FORD Mustang 20092013,FORD_Mustang_20092013
FORD,FORD Mustang,Coup (two-door),Premium Coupe,FORD Mustang 20142017,FORD_Mustang_20142017
FORD,FORD Mustang,Coup (two-door),Coupe,FORD Mustang 2017Present,FORD_Mustang_2017Present
FORD,FORD Mustang Convertible,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,FORD Mustang Convertible 20092013,FORD_Mustang_Convertible_20092013
FORD,FORD Mustang Convertible,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,FORD Mustang Convertible 20142017,FORD_Mustang_Convertible_20142017
FORD,FORD Mustang MACHE,SUV (Sports Utility Vehicle),Medium SUV,FORD Mustang MACHE 2020Present,FORD_Mustang_MACHE_2020Present
FORD,FORD Mustang MachE GT,SUV (Sports Utility Vehicle),Medium SUV,FORD Mustang MachE GT 2021Present,FORD_Mustang_MachE_GT_2021Present
FORD,FORD Mustang Shelby GT350,Coup (two-door),Coupe,FORD Mustang Shelby GT350 2015Present,FORD_Mustang_Shelby_GT350_2015Present
FORD,FORD Mustang Shelby GT350R,Coup (two-door),Coupe,FORD Mustang Shelby GT350R 2015Present,FORD_Mustang_Shelby_GT350R_2015Present
FORD,FORD Mustang Shelby GT500,Coup (two-door),Coupe,FORD Mustang Shelby GT500 20092012,FORD_Mustang_Shelby_GT500_20092012
FORD,FORD Mustang Shelby GT500,Coup (two-door),Coupe,FORD Mustang Shelby GT500 20122015,FORD_Mustang_Shelby_GT500_20122015
FORD,FORD Mustang Shelby GT500,Coup (two-door),Coupe,FORD Mustang Shelby GT500 2019Present,FORD_Mustang_Shelby_GT500_2019Present
FORD,FORD Mustang Shelby GT500 Convertible,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Roadster & Convertible,FORD Mustang Shelby GT500 Convertible 20092012,FORD_Mustang_Shelby_GT500_Convertible_20092012
FORD,FORD Puma,SUV (Sports Utility Vehicle),Crossover,FORD Puma 2019Present,FORD_Puma_2019Present
FORD,FORD Ranger Double Cab,Truck,Midsize Pickup,FORD Ranger Double Cab 20112015,FORD_Ranger_Double_Cab_20112015
FORD,FORD Ranger Double Cab,Truck,Midsize Pickup,FORD Ranger Double Cab 20152018,FORD_Ranger_Double_Cab_20152018
FORD,FORD Ranger Double Cab,Truck,Midsize Pickup,FORD Ranger Double Cab 20182021,FORD_Ranger_Double_Cab_20182021
FORD,FORD Ranger Super Cab,Truck,Midsize Pickup,FORD Ranger Super Cab 2015Present,FORD_Ranger_Super_Cab_2015Present
FORD,FORD Ranger Wildtrak,Truck,Heavy Duty Pickup,FORD Ranger Wildtrak 2021Present,FORD_Ranger_Wildtrak_2021Present
FORD,FORD Raptor Ranger,Truck,Small Pickup,FORD Raptor Ranger 2018Present,FORD_Raptor_Ranger_2018Present
FORD,FORD SMax,Van,Large MPV,FORD SMax 20062014,FORD_SMax_20062014
FORD,FORD SMax,Van,Large MPV,FORD SMax 20152019,FORD_SMax_20152019
FORD,FORD Super Duty Lariat Tremor,Truck,Heavy Duty Pickup,FORD Super Duty Lariat Tremor 2021Present,FORD_Super_Duty_Lariat_Tremor_2021Present
FORD,FORD Taurus,Sedan (four-door),Medium,FORD Taurus 19992007,FORD_Taurus_19992007
FORD,FORD Taurus,Sedan (four-door),Medium,FORD Taurus 20072009,FORD_Taurus_20072009
FORD,FORD Taurus,Sedan (four-door),Large,FORD Taurus 20122019,FORD_Taurus_20122019
FORD,FORD Taurus SHO,Sedan (four-door),Medium,FORD Taurus SHO 20092019,FORD_Taurus_SHO_20092019
FORD,FORD Tourneo Connect,Van,Large MPV,FORD Tourneo Connect 20032007,FORD_Tourneo_Connect_20032007
FORD,FORD TRANSITTOURNEO CONNECT 7SEATS,Van,Large MPV,FORD TRANSITTOURNEO CONNECT 7SEATS 2018Present,FORD_TRANSITTOURNEO_CONNECT_7SEATS_2018Present
FORD,FORD TRANSITTOURNEO CONNECT WAGON 5SEATS,Van,Large MPV,FORD TRANSITTOURNEO CONNECT WAGON 5SEATS 2018Present,FORD_TRANSITTOURNEO_CONNECT_WAGON_5SEATS_2018Present
HONDA,HONDA Accord Sedan US,Sedan (four-door),Medium,1997 Honda Accord Sedan  CF8,1997_Honda_Accord_Sedan_CF8
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Crossover,2015 Honda CRV,2015_Honda_CRV
HONDA,HONDA Civic Sedan,Sedan (four-door),Compact,2016 Honda Civic Sedan,2016_Honda_Civic_Sedan
HONDA,HONDA Civic TypeR,Hatchback,Compact,2017 Honda Civic TypeR,2017_Honda_Civic_TypeR
HONDA,HONDA Civic eHEV EU,Hatchback,Compact,2023 Honda Civic eHEV,2023_Honda_Civic_eHEV
HONDA,HONDA Civic Type R,Hatchback,Compact,2023 Honda Civic Type R,2023_Honda_Civic_Type_R
HONDA,HONDA Accord,Sedan (four-door),Medium,HONDA Accord  20202022,HONDA_Accord_20202022
HONDA,HONDA Accord,Sedan (four-door),Medium,HONDA Accord 20082010,HONDA_Accord_20082010
HONDA,HONDA Accord,Sedan (four-door),Medium,HONDA Accord 20122015,HONDA_Accord_20122015
HONDA,HONDA Accord,Sedan (four-door),Medium,HONDA Accord 20152017,HONDA_Accord_20152017
HONDA,HONDA Accord,Sedan (four-door),Medium,HONDA Accord 20172020,HONDA_Accord_20172020
HONDA,HONDA Accord 4 Doors,Sedan (four-door),Compact,HONDA Accord 4 Doors 19982005,HONDA_Accord_4_Doors_19982005
HONDA,HONDA Accord 4 Doors,Sedan (four-door),Medium,HONDA Accord 4 Doors 20032006,HONDA_Accord_4_Doors_20032006
HONDA,HONDA Accord 4 Doors,Sedan (four-door),Medium,HONDA Accord 4 Doors 20062008,HONDA_Accord_4_Doors_20062008
HONDA,HONDA Accord Coupe,Coup (two-door),Coupe,HONDA Accord Coupe 20122015,HONDA_Accord_Coupe_20122015
HONDA,HONDA Accord Coupe,Coup (two-door),Coupe,HONDA Accord Coupe 20152016,HONDA_Accord_Coupe_20152016
HONDA,HONDA Accord Coupe US,Coup (two-door),Coupe,HONDA Accord Coupe US 20082012,HONDA_Accord_Coupe_US_20082012
HONDA,HONDA Accord Crosstour,SUV (Sports Utility Vehicle),Crossover,HONDA Accord Crosstour 20092013,HONDA_Accord_Crosstour_20092013
HONDA,HONDA Accord Sedan US,Sedan (four-door),Medium,HONDA Accord Sedan US 20022005,HONDA_Accord_Sedan_US_20022005
HONDA,HONDA Accord Sedan US,Sedan (four-door),Medium,HONDA Accord Sedan US 20052007,HONDA_Accord_Sedan_US_20052007
HONDA,HONDA Accord Sedan US,Sedan (four-door),Large,HONDA Accord Sedan US 20082012,HONDA_Accord_Sedan_US_20082012
HONDA,HONDA Accord Tourer,"Wagon (station wagon, estate, combi, touring)",Medium,HONDA Accord Tourer 20032005,HONDA_Accord_Tourer_20032005
HONDA,HONDA Accord Tourer,"Wagon (station wagon, estate, combi, touring)",Medium,HONDA Accord Tourer 20082011,HONDA_Accord_Tourer_20082011
HONDA,HONDA Avancier,Van,Medium,HONDA Avancier 19992003,HONDA_Avancier_19992003
HONDA,HONDA Civic 5 Doors,Hatchback,Compact,HONDA Civic 5 Doors 20032005,HONDA_Civic_5_Doors_20032005
HONDA,HONDA Civic 5 Doors,Hatchback,Compact,HONDA Civic 5 Doors 20052008,HONDA_Civic_5_Doors_20052008
HONDA,HONDA Civic 5 Doors,Hatchback,Compact,HONDA Civic 5 Doors 20082011,HONDA_Civic_5_Doors_20082011
HONDA,HONDA Civic 5 Doors,Hatchback,Compact,HONDA Civic 5 Doors 20122015,HONDA_Civic_5_Doors_20122015
HONDA,HONDA Civic 5 Doors,Hatchback,Compact,HONDA Civic 5 Doors 20152016,HONDA_Civic_5_Doors_20152016
HONDA,HONDA Civic 5 Doors,Hatchback,Compact,HONDA Civic 5 Doors 20162019,HONDA_Civic_5_Doors_20162019
HONDA,HONDA Civic Coupe,Coup (two-door),Coupe,HONDA Civic Coupe 20012005,HONDA_Civic_Coupe_20012005
HONDA,HONDA Civic Coupe,Coup (two-door),Coupe,HONDA Civic Coupe 20052008,HONDA_Civic_Coupe_20052008
HONDA,HONDA Civic Coupe,Coup (two-door),Coupe,HONDA Civic Coupe 20082011,HONDA_Civic_Coupe_20082011
HONDA,HONDA Civic Coupe,Coup (two-door),Compact,HONDA Civic Coupe 20122015,HONDA_Civic_Coupe_20122015
HONDA,HONDA Civic Coupe,Coup (two-door),Coupe,HONDA Civic Coupe 20162018,HONDA_Civic_Coupe_20162018
HONDA,HONDA Civic Coupe,Coup (two-door),Coupe,HONDA Civic Coupe 2018Present,HONDA_Civic_Coupe_2018Present
HONDA,HONDA Civic Coupe Si,Coup (two-door),Coupe,HONDA Civic Coupe Si 20062008,HONDA_Civic_Coupe_Si_20062008
HONDA,HONDA Civic Coupe Si,Coup (two-door),Coupe,HONDA Civic Coupe Si 20082011,HONDA_Civic_Coupe_Si_20082011
HONDA,HONDA Civic Coupe Si,Coup (two-door),Compact,HONDA Civic Coupe Si 20122015,HONDA_Civic_Coupe_Si_20122015
HONDA,HONDA Civic Sedan,Sedan (four-door),Compact,HONDA Civic Sedan 20082012,HONDA_Civic_Sedan_20082012
HONDA,HONDA Civic Sedan,Sedan (four-door),Compact,HONDA Civic Sedan 20122016,HONDA_Civic_Sedan_20122016
HONDA,HONDA Civic Sedan,Sedan (four-door),Compact,HONDA Civic Sedan 20182021,HONDA_Civic_Sedan_20182021
HONDA,HONDA Civic Sedan,Sedan (four-door),Compact,HONDA Civic Sedan 2021Present,HONDA_Civic_Sedan_2021Present
HONDA,HONDA Civic Sedan HF,Sedan (four-door),Compact,HONDA Civic Sedan HF 20122016,HONDA_Civic_Sedan_HF_20122016
HONDA,HONDA Civic Sedan Natural Gas,Sedan (four-door),Compact,HONDA Civic Sedan Natural Gas 20122016,HONDA_Civic_Sedan_Natural_Gas_20122016
HONDA,HONDA Civic Sedan Si,Sedan (four-door),Compact,HONDA Civic Sedan Si 20122016,HONDA_Civic_Sedan_Si_20122016
HONDA,HONDA Civic Sedan Si US,Sedan (four-door),Compact,HONDA Civic Sedan Si US 2008Present,HONDA_Civic_Sedan_Si_US_2008Present
HONDA,HONDA Civic Sedan US,Sedan (four-door),Compact,HONDA Civic Sedan US 20052008,HONDA_Civic_Sedan_US_20052008
HONDA,HONDA Civic Sedan US,Sedan (four-door),Compact,HONDA Civic Sedan US 2008Present,HONDA_Civic_Sedan_US_2008Present
HONDA,HONDA Civic Tourer,"Wagon (station wagon, estate, combi, touring)",Medium,HONDA Civic Tourer 20132017,HONDA_Civic_Tourer_20132017
HONDA,HONDA Civic Type S,Hatchback,Compact,HONDA Civic Type S 20052008,HONDA_Civic_Type_S_20052008
HONDA,HONDA Civic Type S,Hatchback,Compact,HONDA Civic Type S 20082011,HONDA_Civic_Type_S_20082011
HONDA,HONDA Civic TypeR,Hatchback,Compact,HONDA Civic TypeR 20012005,HONDA_Civic_TypeR_20012005
HONDA,HONDA Civic TypeR,Hatchback,Compact,HONDA Civic TypeR 20082010,HONDA_Civic_TypeR_20082010
HONDA,HONDA Civic TypeR,Hatchback,Compact,HONDA Civic TypeR 20152016,HONDA_Civic_TypeR_20152016
HONDA,HONDA Civic TypeR Mugen,Hatchback,Compact,HONDA Civic TypeR Mugen 20092010,HONDA_Civic_TypeR_Mugen_20092010
HONDA,HONDA Crosstour,SUV (Sports Utility Vehicle),Crossover,HONDA Crosstour 20132016,HONDA_Crosstour_20132016
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 19962001,HONDA_CRV_19962001
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 20022004,HONDA_CRV_20022004
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 20042007,HONDA_CRV_20042007
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 20072009,HONDA_CRV_20072009
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 20102011,HONDA_CRV_20102011
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 20112014,HONDA_CRV_20112014
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Crossover,HONDA CRV 20162019,HONDA_CRV_20162019
HONDA,HONDA CRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA CRV 20192022,HONDA_CRV_20192022
HONDA,HONDA CRZ,Hatchback,Compact,HONDA CRZ 20102016,HONDA_CRZ_20102016
HONDA,HONDA e,Hatchback,Small,HONDA e  2020Present,HONDA_e_2020Present
HONDA,HONDA Element,Van,Large MPV,HONDA Element 20032011,HONDA_Element_20032011
HONDA,HONDA FCX Clarity,Hatchback,Medium,HONDA FCX Clarity 20072014,HONDA_FCX_Clarity_20072014
HONDA,HONDA Fit EV,Hatchback,Mini,HONDA Fit EV 20122014,HONDA_Fit_EV_20122014
HONDA,HONDA FRV  Edix,Van,Medium MPV,HONDA FRV  Edix 20042007,HONDA_FRV_Edix_20042007
HONDA,HONDA FRV  Edix,Van,Medium MPV,HONDA FRV  Edix 20072011,HONDA_FRV_Edix_20072011
HONDA,HONDA HRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA HRV 20212022,HONDA_HRV_20212022
HONDA,HONDA HRV,SUV (Sports Utility Vehicle),Medium SUV,HONDA HRV 2022Present,HONDA_HRV_2022Present
HONDA,HONDA HRV 5 doors,SUV (Sports Utility Vehicle),Crossover,HONDA HRV 5 doors 20142018,HONDA_HRV_5_doors_20142018
HONDA,HONDA Insight,Hatchback,Coupe,HONDA Insight 19992006,HONDA_Insight_19992006
HONDA,HONDA Insight,Hatchback,Compact,HONDA Insight 20092012,HONDA_Insight_20092012
HONDA,HONDA insight,Hatchback,Compact,HONDA insight 20122014,HONDA_insight_20122014
HONDA,HONDA Insight,Hatchback,Compact,HONDA Insight 2018Present,HONDA_Insight_2018Present
HONDA,HONDA Jazz  Fit,Hatchback,Small,HONDA Jazz  Fit 2020Present,HONDA_Jazz_Fit_2020Present
HONDA,HONDA JazzFit,Hatchback,Compact,HONDA JazzFit 20132017,HONDA_JazzFit_20132017
HONDA,HONDA Legend,Sedan (four-door),Medium,HONDA Legend 20092012,HONDA_Legend_20092012
HONDA,HONDA Legend Sedan,Sedan (four-door),Medium,HONDA Legend Sedan 20042008,HONDA_Legend_Sedan_20042008
HONDA,HONDA NSX,Coup (two-door),Coupe,HONDA NSX 20022005,HONDA_NSX_20022005
HONDA,HONDA NSX,Coup (two-door),Exotic,HONDA NSX 2016Present,HONDA_NSX_2016Present
HONDA,HONDA Odyssey,Van,Large MPV,HONDA Odyssey 20052008,HONDA_Odyssey_20052008
HONDA,HONDA Odyssey,Van,Large MPV,HONDA Odyssey 20082011,HONDA_Odyssey_20082011
HONDA,HONDA Odyssey,Van,Large MPV,HONDA Odyssey 20112017,HONDA_Odyssey_20112017
HONDA,HONDA Odyssey,Van,Large MPV,HONDA Odyssey 20172020,HONDA_Odyssey_20172020
HONDA,HONDA Odyssey,Van,Large MPV,HONDA Odyssey 2020Present,HONDA_Odyssey_2020Present
HONDA,HONDA Pilot,SUV (Sports Utility Vehicle),Large SUV,HONDA Pilot 20092016,HONDA_Pilot_20092016
HONDA,HONDA Pilot,SUV (Sports Utility Vehicle),Large SUV,HONDA Pilot 20162018,HONDA_Pilot_20162018
HONDA,HONDA Ridgeline,Truck,Large SUV,HONDA Ridgeline 20052009,HONDA_Ridgeline_20052009
HONDA,HONDA Ridgeline,Truck,Medium SUV,HONDA Ridgeline 20092014,HONDA_Ridgeline_20092014
HONDA,HONDA Ridgeline,Truck,Midsize Pickup,HONDA Ridgeline 20162020,HONDA_Ridgeline_20162020
HONDA,HONDA Ridgeline,Truck,Midsize Pickup,HONDA Ridgeline 2021Present,HONDA_Ridgeline_2021Present
HYUNDAI,HYUNDAI Sonata Hybrid,Sedan (four-door),Medium,2011 Hyundai Sonata Hybrid,2011_Hyundai_Sonata_Hybrid
HYUNDAI,HYUNDAI Grand i10,Hatchback,Mini,2013 Hyundai Grand i10,2013_Hyundai_Grand_i10
HYUNDAI,HYUNDAI i10,Hatchback,Mini,2014 Hyundai i10,2014_Hyundai_i10
HYUNDAI,HYUNDAI Elantra,Sedan (four-door),Compact,2016 Hyundai Elantra,2016_Hyundai_Elantra
HYUNDAI,HYUNDAI i10,Hatchback,Small,2019 Hyundai i10,2019_Hyundai_i10
HYUNDAI,HYUNDAI Santa Fe US,SUV (Sports Utility Vehicle),Medium SUV,2019 Hyundai Santa Fe,2019_Hyundai_Santa_Fe
HYUNDAI,HYUNDAI Sonata,Sedan (four-door),Compact,2020 Hyundai Sonata,2020_Hyundai_Sonata
HYUNDAI,HYUNDAI Kona US,SUV (Sports Utility Vehicle),Crossover,2024 Hyundai Kona,2024_Hyundai_Kona
HYUNDAI,HYUNDAI Kona Electric US,SUV (Sports Utility Vehicle),Small SUV,2024 Hyundai Kona Electric,2024_Hyundai_Kona_Electric
HYUNDAI,HYUNDAI Accent,Sedan (four-door),Compact,HYUNDAI Accent 2017Present,HYUNDAI_Accent_2017Present
HYUNDAI,HYUNDAI Accent 3 Doors,Hatchback,Compact,HYUNDAI Accent 3 Doors 20032006,HYUNDAI_Accent_3_Doors_20032006
HYUNDAI,HYUNDAI Accent 3 Doors,Hatchback,Compact,HYUNDAI Accent 3 Doors 20062011,HYUNDAI_Accent_3_Doors_20062011
HYUNDAI,HYUNDAI Accent 4 Doors,Sedan (four-door),Compact,HYUNDAI Accent 4 Doors 20062011,HYUNDAI_Accent_4_Doors_20062011
HYUNDAI,HYUNDAI Accent 4 Doors,Sedan (four-door),Compact,HYUNDAI Accent 4 Doors 20112017,HYUNDAI_Accent_4_Doors_20112017
HYUNDAI,HYUNDAI Accent 5 Doors,Sedan (four-door),Compact,HYUNDAI Accent 5 Doors 20032006,HYUNDAI_Accent_5_Doors_20032006
HYUNDAI,HYUNDAI Accent 5 Doors,Hatchback,Compact,HYUNDAI Accent 5 Doors 20112017,HYUNDAI_Accent_5_Doors_20112017
HYUNDAI,HYUNDAI Atos,Hatchback,Mini,HYUNDAI Atos 20052008,HYUNDAI_Atos_20052008
HYUNDAI,HYUNDAI Azera,Sedan (four-door),Compact,HYUNDAI Azera 20122016,HYUNDAI_Azera_20122016
HYUNDAI,HYUNDAI Bayon,SUV (Sports Utility Vehicle),Crossover,HYUNDAI Bayon 2021Present,HYUNDAI_Bayon_2021Present
HYUNDAI,HYUNDAI Coupe  Tiburon,Coup (two-door),Coupe,HYUNDAI Coupe  Tiburon 20012004,HYUNDAI_Coupe_Tiburon_20012004
HYUNDAI,HYUNDAI Coupe  Tiburon,Coup (two-door),Coupe,HYUNDAI Coupe  Tiburon 20042007,HYUNDAI_Coupe_Tiburon_20042007
HYUNDAI,HYUNDAI Coupe  Tiburon,Coup (two-door),Coupe,HYUNDAI Coupe  Tiburon 20072009,HYUNDAI_Coupe_Tiburon_20072009
HYUNDAI,HYUNDAI Elantra,Sedan (four-door),Compact,HYUNDAI Elantra  2020Present,HYUNDAI_Elantra_2020Present
HYUNDAI,HYUNDAI Elantra,Sedan (four-door),Compact,HYUNDAI Elantra 20102014,HYUNDAI_Elantra_20102014
HYUNDAI,HYUNDAI Elantra,Sedan (four-door),Compact,HYUNDAI Elantra 20142016,HYUNDAI_Elantra_20142016
HYUNDAI,HYUNDAI Elantra 4 doors,Sedan (four-door),Medium,HYUNDAI Elantra 4 doors 20062010,HYUNDAI_Elantra_4_doors_20062010
HYUNDAI,HYUNDAI Elantra Coupe,Coup (two-door),Compact,HYUNDAI Elantra Coupe 20122014,HYUNDAI_Elantra_Coupe_20122014
HYUNDAI,HYUNDAI Elantra GT,Hatchback,Compact,HYUNDAI Elantra GT 2012Present,HYUNDAI_Elantra_GT_2012Present
HYUNDAI,HYUNDAI Elantra GT,Hatchback,Compact,HYUNDAI Elantra GT 20152017,HYUNDAI_Elantra_GT_20152017
HYUNDAI,HYUNDAI Elantra GT,Hatchback,Compact,HYUNDAI Elantra GT 2017Present,HYUNDAI_Elantra_GT_2017Present
HYUNDAI,HYUNDAI Elantra N Line,Sedan (four-door),Compact,HYUNDAI Elantra N Line 2020Present,HYUNDAI_Elantra_N_Line_2020Present
HYUNDAI,HYUNDAI Elantra Touring,"Wagon (station wagon, estate, combi, touring)",Compact,HYUNDAI Elantra Touring 20092012,HYUNDAI_Elantra_Touring_20092012
HYUNDAI,HYUNDAI Equus,Sedan (four-door),Upper Premium,HYUNDAI Equus 20102013,HYUNDAI_Equus_20102013
HYUNDAI,HYUNDAI Genesis,Coup (two-door),Coupe,HYUNDAI Genesis  20132016,HYUNDAI_Genesis_20132016
HYUNDAI,HYUNDAI Genesis,Sedan (four-door),Medium Premium,HYUNDAI Genesis 20082014,HYUNDAI_Genesis_20082014
HYUNDAI,HYUNDAI Genesis,Sedan (four-door),Large,HYUNDAI Genesis 20142016,HYUNDAI_Genesis_20142016
HYUNDAI,HYUNDAI Genesis Coupe,Coup (two-door),Coupe,HYUNDAI Genesis Coupe 20082013,HYUNDAI_Genesis_Coupe_20082013
HYUNDAI,HYUNDAI Grandeur,Sedan (four-door),Medium Premium,HYUNDAI Grandeur 20052011,HYUNDAI_Grandeur_20052011
HYUNDAI,HYUNDAI i10,Hatchback,Mini,HYUNDAI i10 20082013,HYUNDAI_i10_20082013
HYUNDAI,HYUNDAI i10,Hatchback,Mini,HYUNDAI i10 20162019,HYUNDAI_i10_20162019
HYUNDAI,HYUNDAI i20,Hatchback,Mini,HYUNDAI i20 20092014,HYUNDAI_i20_20092014
HYUNDAI,HYUNDAI i20,Hatchback,Mini,HYUNDAI i20 20142018,HYUNDAI_i20_20142018
HYUNDAI,HYUNDAI i20,Hatchback,Compact,HYUNDAI i20 2020Present,HYUNDAI_i20_2020Present
HYUNDAI,HYUNDAI i20 Active,Hatchback,Crossover,HYUNDAI i20 Active 20152018,HYUNDAI_i20_Active_20152018
HYUNDAI,HYUNDAI i20 Coupe,Hatchback,Compact,HYUNDAI i20 Coupe 20152018,HYUNDAI_i20_Coupe_20152018
HYUNDAI,HYUNDAI i30,Hatchback,Compact,HYUNDAI i30 20072011,HYUNDAI_i30_20072011
HYUNDAI,HYUNDAI i30,Hatchback,Mini,HYUNDAI i30 2012Present,HYUNDAI_i30_2012Present
HYUNDAI,HYUNDAI i30,Hatchback,Compact,HYUNDAI i30 20162018,HYUNDAI_i30_20162018
HYUNDAI,HYUNDAI i30,Hatchback,Compact,HYUNDAI i30 20182020,HYUNDAI_i30_20182020
HYUNDAI,HYUNDAI i30 Coupe,Coup (two-door),Medium,HYUNDAI i30 Coupe 2012Present,HYUNDAI_i30_Coupe_2012Present
HYUNDAI,HYUNDAI i30 Estate,"Wagon (station wagon, estate, combi, touring)",Medium,HYUNDAI i30 Estate 20082012,HYUNDAI_i30_Estate_20082012
HYUNDAI,HYUNDAI i30 Estate,"Wagon (station wagon, estate, combi, touring)",Compact,HYUNDAI i30 Estate 20182020,HYUNDAI_i30_Estate_20182020
HYUNDAI,HYUNDAI i30 Fastback,Hatchback,Medium,HYUNDAI i30 Fastback 20172019,HYUNDAI_i30_Fastback_20172019
HYUNDAI,HYUNDAI i30 N,Hatchback,Compact,HYUNDAI i30 N 20172020,HYUNDAI_i30_N_20172020
HYUNDAI,HYUNDAI i30 Tourer,"Wagon (station wagon, estate, combi, touring)",Medium,HYUNDAI i30 Tourer 20172019,HYUNDAI_i30_Tourer_20172019
HYUNDAI,HYUNDAI i30 Wagon,"Wagon (station wagon, estate, combi, touring)",Medium,HYUNDAI i30 Wagon 20122017,HYUNDAI_i30_Wagon_20122017
HYUNDAI,HYUNDAI i40 Saloon,Sedan (four-door),Large,HYUNDAI i40 Saloon 20112018,HYUNDAI_i40_Saloon_20112018
HYUNDAI,HYUNDAI i40 Tourer,"Wagon (station wagon, estate, combi, touring)",Large,HYUNDAI i40 Tourer 20122018,HYUNDAI_i40_Tourer_20122018
HYUNDAI,HYUNDAI i800  H1,Van,Medium MPV,HYUNDAI i800  H1 20082018,HYUNDAI_i800_H1_20082018
HYUNDAI,HYUNDAI Ioniq,Hatchback,Medium,HYUNDAI Ioniq 20162019,HYUNDAI_Ioniq_20162019
HYUNDAI,HYUNDAI Ioniq,Hatchback,Compact,HYUNDAI Ioniq 2019Present,HYUNDAI_Ioniq_2019Present
HYUNDAI,HYUNDAI Ioniq 5,Hatchback,Compact,HYUNDAI Ioniq 5 2021Present,HYUNDAI_Ioniq_5_2021Present
HYUNDAI,HYUNDAI Ioniq 6,Hatchback,Compact,HYUNDAI Ioniq 6 2022Present,HYUNDAI_Ioniq_6_2022Present
HYUNDAI,HYUNDAI ix20,Hatchback,Mini,HYUNDAI ix20 20102015,HYUNDAI_ix20_20102015
